"Cameras","feature1","feature2","feature3","log_lik1","log_lik2","log_lik3","log_lik4","clus_prob1","clus_prob2","clus_prob3","clus_prob4","cluster_labels"
"Pentax_OptioA40_1_31205.JPG",89.166733,47.478199,-2.63187,-413.288726283366,-11.3127522448498,-90.3609027492884,1.62881776422854,1.26593007960876e-09,4.96383093567073e-06,1.26593007960876e-09,0.999995033637204,3
"Pentax_OptioA40_1_31206.JPG",83.855614,50.542416,-5.157016,-291.461816235775,-7.46098832190662,-63.9288881635437,-0.861075518154844,1.5224284246584e-08,0.00280954209906239,1.5224284246584e-08,0.997190427452369,3
"Pentax_OptioA40_1_31207.JPG",85.392502,51.690083,-4.783451,-297.565716765999,-8.0492834019216,-62.0963428563342,0.235786706046075,5.09531167631118e-09,0.000522129213109859,5.09531167631118e-09,0.999477860596267,3
"Pentax_OptioA40_1_31208.JPG",85.831329,53.306911,-2.943324,-272.065200621148,-8.83573573560141,-53.3412829984631,0.431546887648764,4.1907818323933e-09,0.00019559396419892,4.1907818323933e-09,0.999804397654237,3
"Pentax_OptioA40_1_31209.JPG",86.30323,52.092609,-1.525026,-286.792273219273,-9.87579528141455,-57.7335451746193,1.3128825688469,1.73623436301491e-09,2.86413605566926e-05,1.73623436301491e-09,0.999971355166975,3
"Pentax_OptioA40_1_31210.JPG",84.868019,53.570961,-3.169034,-254.533569955457,-8.312229211191,-50.0172653045584,-0.386398447176148,9.49039577502968e-09,0.000747647564188295,9.49039577502978e-09,0.99925233345502,3
"Pentax_OptioA40_1_31211.JPG",85.70092,53.460152,-2.979146,-268.331540297081,-8.74707958889986,-52.4459907818792,0.228949821688999,5.13160382201066e-09,0.000261707158498258,5.13160382201066e-09,0.999738282578294,3
"Pentax_OptioA40_1_31212.JPG",85.296761,51.849457,-4.88792,-294.76250692852,-7.94939870625277,-61.3871733951888,0.00920476242675994,6.38978885139801e-09,0.000723556941950295,6.38978885139801e-09,0.999276430278472,3
"Pentax_OptioA40_1_31213.JPG",83.781593,50.548504,-5.197722,-290.579071064378,-7.41820107252759,-63.8077936050452,-0.968596960378863,1.69447432746634e-08,0.00326374200723467,1.69447432746634e-08,0.996736224103279,3
"Pentax_OptioA40_1_31214.JPG",85.603012,50.288708,-5.001339,-321.83678463699,-8.22525491116674,-69.4599327862451,0.500954109254507,3.90922715774294e-09,0.000335950665102054,3.90922715774294e-09,0.999664041516444,3
"Pentax_OptioA40_1_31215.JPG",86.467049,52.661251,-4.748367,-303.436625565043,-8.40074677531086,-61.0957708880796,0.199030052956257,5.28682814763168e-09,0.000381211165835701,5.28682814763168e-09,0.999618778260508,3
"Pentax_OptioA40_1_31216.JPG",82.940079,54.956371,-4.127989,-216.668444851221,-7.04786887054476,-41.9007183053885,-3.93838830154369,3.0327148419049e-07,0.0845950474872878,3.03271484201102e-07,0.915404345969744,3
"Pentax_OptioA40_1_31217.JPG",85.716309,50.103443,-2.163453,-306.921182826008,-9.55405768754745,-65.603019725794,1.81436246434344,1.05152703608403e-09,2.39291548051978e-05,1.05152703608403e-09,0.999976068742141,3
"Pentax_OptioA40_1_31218.JPG",85.812645,52.012772,-2.545352,-284.965945785015,-9.16871693453546,-57.867890459314,1.35151294656665,1.67039644350589e-09,5.58819731536173e-05,1.67039644350589e-09,0.999944114686053,3
"Pentax_OptioA40_1_31219.JPG",85.666443,51.437614,-3.892073,-298.719536316253,-8.56426300358176,-62.1160440219114,1.15087488349898,2.04138793145823e-09,0.000124992178216079,2.04138793145823e-09,0.999875003739008,3
"Pentax_OptioA40_1_31220.JPG",82.748894,43.437557,-3.579692,-384.415774662085,-8.77309237786291,-98.0433058260635,-6.07834087673157,2.47009660977307e-06,0.122738111141527,2.47009660977307e-06,0.877256948665253,3
"Pentax_OptioA40_1_31221.JPG",82.737717,43.427479,-3.581338,-384.469060427254,-8.77042228717447,-98.0867611231047,-6.10743725315631,2.5329881923806e-06,0.126199677055479,2.5329881923806e-06,0.873795256968136,3
"Pentax_OptioA40_1_31222.JPG",90.004036,50.904419,-1.284893,-370.844563275594,-11.9783150155459,-74.4933428787134,1.79878207401958,1.06806178970501e-09,2.15306985627645e-06,1.06806178970501e-09,0.99999784479402,3
"Pentax_OptioA40_1_31223.JPG",90.647507,50.039433,-1.763544,-398.595264026579,-12.2065308656625,-81.2437155171929,1.87193844221471,9.9271644106692e-10,1.59304960070293e-06,9.9271644106692e-10,0.999998404964966,3
"Pentax_OptioA40_1_31224.JPG",93.421936,50.453289,-3.821025,-466.206820810113,-12.9057324032746,-92.8073813233452,-0.285056439713215,8.58210644574235e-09,6.84876783053994e-06,8.58210644574235e-09,0.999993134067957,3
"Pentax_OptioA40_1_31225.JPG",93.479401,50.473167,-3.843739,-467.41457288906,-12.9315997562169,-92.9863739049494,-0.354204502800149,9.19653835920818e-09,7.15192820144135e-06,9.19653835920818e-09,0.999992829678722,3
"Pentax_OptioA40_1_31226.JPG",91.091164,48.551414,-2.370807,-433.649103696154,-12.3632251704437,-90.9773468870854,1.52474447630312,1.40478380655761e-09,1.92756046889205e-06,1.40478380655761e-09,0.999998069629964,3
"Pentax_OptioA40_1_31227.JPG",91.512367,48.143478,-2.703082,-451.08780845476,-12.5116817032483,-95.123076851839,1.12363812365758,2.09800986664197e-09,2.48189179835209e-06,2.09800986664197e-09,0.999997513912182,3
"Pentax_OptioA40_1_31228.JPG",90.310806,47.991043,-3.166878,-431.186734633623,-11.6151285877247,-92.3172730761792,1.54094697286991,1.3822033298756e-09,4.00587989113074e-06,1.3822033298756e-09,0.999995991355702,3
"Pentax_OptioA40_1_31229.JPG",90.759705,49.337257,-3.406437,-421.053808491037,-11.5787555751112,-87.3640974709319,1.72880958665675,1.14547201458415e-09,3.44272012317029e-06,1.14547201458415e-09,0.999996554988933,3
"Pentax_OptioA40_1_31230.JPG",89.770081,48.401924,-0.561518,-399.778977744447,-12.5682802175911,-85.309660821709,1.19262070628554,1.95816326351651e-09,2.1890978327458e-06,1.95816326351651e-09,0.999997806985841,3
"Pentax_OptioA40_1_31231.JPG",88.157478,49.555294,-0.395626,-350.022784803784,-11.6632911822077,-74.010212027429,1.527382975012,1.40107945071149e-09,3.86971870662016e-06,1.40107945071149e-09,0.999996127479134,3
"Pentax_OptioA40_1_31232.JPG",87.947968,50.847679,-1.43832,-332.314571780569,-10.8335702179807,-68.0651823073101,2.12582610674587,7.70125985463005e-10,4.87565514976713e-06,7.70125985463005e-10,0.999995122804598,3
"Pentax_OptioA40_1_31233.JPG",87.149078,49.537006,-1.924028,-338.862834364251,-10.376549615034,-72.2716128583133,2.25344618690583,6.77854143555742e-10,6.77741094352124e-06,6.77854143555742e-10,0.999993221233348,3
"Pentax_OptioA40_1_31234.JPG",88.380875,47.864258,-1.532396,-385.691182690478,-11.3983028354239,-84.3341630277155,1.7192092923426,1.15652100579535e-09,4.16309700357101e-06,1.15652100579535e-09,0.999995834589954,3
"Pentax_OptioA40_1_31235.JPG",89.163643,49.047279,-4.241726,-399.005167610486,-10.3714252302785,-84.8467533474718,1.69954704098703,1.17947677215539e-09,1.18533805363299e-05,1.17947677215539e-09,0.99998814426051,3
"Pentax_OptioA40_1_31236.JPG",89.665268,48.509922,-4.78485,-421.469137012123,-10.4903297648185,-90.4568288314154,0.990831763012364,2.3959424838187e-09,2.13793794754955e-05,2.3959424838187e-09,0.99997861582864,3
"Pentax_OptioA40_1_31237.JPG",90.938019,47.442635,-1.635918,-444.385332421967,-12.7948937566072,-95.4899572417734,0.888250947238779,2.65481906299112e-09,2.36664428512368e-06,2.65481906299112e-09,0.999997628046077,3
"Pentax_OptioA40_1_31238.JPG",91.806892,49.533394,-2.470758,-434.587959764154,-12.6126037900274,-88.7898079605642,1.34799445856357,1.67637473873442e-09,1.79289767077991e-06,1.67637473873442e-09,0.99999820374958,3
"Pentax_OptioA40_1_31239.JPG",91.312233,49.306309,-0.710387,-418.41202928922,-13.2461582411221,-86.2687038896405,0.936991892960105,2.52852590777746e-09,1.4363541647044e-06,2.52852590777746e-09,0.999998558588784,3
"Pentax_OptioA40_1_31240.JPG",90.282448,50.216354,0.051322,-380.532165280532,-12.9525678826542,-77.7480872980069,0.762923586542941,3.00928929830284e-09,2.29175502083186e-06,3.00928929830284e-09,0.999997702226401,3
"Pentax_OptioA40_1_31241.JPG",87.555206,47.803753,-2.917709,-379.068873506668,-10.3236732514472,-83.7980135659474,1.79663838231817,1.07034406879571e-09,1.12826897743613e-05,1.07034406879571e-09,0.999988715169537,3
"Pentax_OptioA40_1_31242.JPG",87.588608,49.892826,-4.142443,-355.747427266501,-9.51008169049994,-75.3910845151792,1.88368367123239,9.81103637727151e-10,2.33302565031161e-05,9.81103637727151e-10,0.99997666778129,3
"Pentax_OptioA40_1_31243.JPG",89.750679,51.908916,-3.001994,-362.019167710307,-10.8669900877115,-71.3678775416306,1.7655965701088,1.10409554770368e-09,6.76030247804338e-06,1.10409554770368e-09,0.999993237489331,3
"Pentax_OptioA40_1_31244.JPG",90.628197,51.944832,-1.600919,-371.519577841251,-12.0382612844214,-72.4696606191929,1.32259595338493,1.71949492845051e-09,3.26468750705272e-06,1.71949492845051e-09,0.999996731873503,3
"Pentax_OptioA40_1_31245.JPG",88.952423,51.961346,-1.552328,-337.32721575976,-11.143244928964,-66.5849291737403,1.74379031029515,1.12843787990639e-09,5.24183975945584e-06,1.12843787990639e-09,0.999994755903365,3
"Pentax_OptioA40_1_31246.JPG",87.072929,50.964157,-2.78257,-322.144211223278,-9.7393030447008,-66.4694330992527,2.18913704265217,7.22873607555289e-10,1.36685401282313e-05,7.22873607555289e-10,0.999986330014125,3
"Pentax_OptioA40_1_31247.JPG",90.2649,50.971767,-4.238439,-393.321000627154,-10.7219398972756,-79.4451676451215,1.39895777584384,1.59306648758709e-09,1.1276603011677e-05,1.59306648758709e-09,0.999988720210855,3
"Pentax_OptioA40_1_31248.JPG",88.821175,50.331425,-5.207655,-381.062150333566,-9.63332907753029,-79.6029046565926,0.950404005887948,2.49471218345549e-09,5.24447248289147e-05,2.49471218345549e-09,0.999947550285747,3
"Pentax_OptioA40_1_31249.JPG",90.85836,50.32016,-4.947308,-420.178693636936,-10.855787099737,-86.0694411286451,0.662548606634435,3.3269654345838e-09,2.06002439819229e-05,3.3269654345838e-09,0.999979393102087,3
"Pentax_OptioA40_1_31250.JPG",88.316933,51.656189,-3.861698,-343.055104786857,-9.76206966882295,-69.1483303651683,1.74211049526231,1.13031735015681e-09,2.08916752833941e-05,1.13031735015681e-09,0.999979106064082,3
"Pentax_OptioA40_1_31251.JPG",89.13382,51.563293,0.11296,-338.878459877903,-12.1913067053784,-67.7135041908563,0.667436165800976,3.31079471100639e-09,5.39441079870843e-06,3.31079471100639e-09,0.999994598967612,3
"Pentax_OptioA40_1_31252.JPG",87.643593,47.659237,-4.389729,-393.258398820846,-9.73746191856363,-87.518439033917,1.03687772788506,2.28807017750566e-09,4.33439665604603e-05,2.28807017750566e-09,0.999956651457299,3
"Pentax_OptioA40_1_31253.JPG",86.223526,49.287464,-3.513165,-335.92595476248,-9.24366700287022,-73.0521893913767,1.80342896979278,1.06307734171918e-09,3.29964825881934e-05,1.06307734171918e-09,0.999967001391257,3
"Pentax_OptioA40_1_31254.JPG",87.772949,52.612083,-2.703952,-313.238378933181,-9.90486145439149,-61.5251949682314,1.54706640207588,1.3737461246828e-09,2.20124952534345e-05,1.3737461246828e-09,0.999977984757254,3
"Pentax_OptioA40_1_31255.JPG",86.546631,50.664001,-0.685529,-306.039857514521,-10.6045671014544,-63.975664261133,1.42659131551153,1.54964546003611e-09,1.23351461896987e-05,1.54964546003611e-09,0.999987661754519,3
"Pentax_OptioA40_1_31256.JPG",87.353905,50.666084,0.555819,-315.850407440777,-11.6747602916797,-65.8431660127414,0.377556197425567,4.42407640264739e-09,1.20798097606141e-05,4.42407640264739e-09,0.999987911342087,3
"Pentax_OptioA40_1_31257.JPG",86.483971,48.576668,-0.63966,-335.577998268113,-10.8784147927373,-73.9446410832406,1.18858833680209,1.96605614757996e-09,1.1901303067085e-05,1.96605614757996e-09,0.999988094764821,3
"Pentax_OptioA40_1_31258.JPG",85.891792,48.077854,-2.930275,-345.298086823913,-9.53337532774852,-77.3688005457358,1.43751396980997,1.53277564674742e-09,3.56096210082772e-05,1.53277564674742e-09,0.999964387313441,3
"Pentax_OptioA40_1_31259.JPG",87.286812,48.753757,-5.499767,-378.189165481245,-8.97729117889359,-83.1633383613425,0.357855966512269,4.51132573348855e-09,0.000182763408602938,4.51132573348855e-09,0.999817227568746,3
"Pentax_OptioA40_1_31260.JPG",88.231506,46.150246,-3.113874,-421.174709922758,-10.8015385118922,-95.5934753223428,0.552909474307569,3.71246497770094e-09,2.42684812943924e-05,3.71246497770094e-09,0.999975724093776,3
"Pentax_OptioA40_1_31261.JPG",87.166176,46.667408,-1.315365,-382.297445210975,-11.0967263566811,-86.9697212740724,0.669565048359686,3.30371862197507e-09,1.60770974911844e-05,3.30371862197507e-09,0.999983916295072,3
"Pentax_OptioA40_1_31262.JPG",87.908958,48.20359,0.83223,-362.006724161847,-12.4321262240273,-79.6808798910374,-0.246689665109659,8.25904436377517e-09,1.05785841803766e-05,8.25904436377517e-09,0.999989404897731,3
"Pentax_OptioA40_1_31263.JPG",87.660675,52.763424,-0.493044,-298.133694207331,-10.9660028454054,-58.2875413133254,0.589607503110393,3.57871022712107e-09,1.98469004781475e-05,3.57871022712107e-09,0.999980145942101,3
"Pentax_OptioA40_1_31264.JPG",89.924881,53.631767,-1.471879,-336.235441280153,-11.5102000646247,-63.2032882323026,0.304303388680911,4.76030194288448e-09,1.53219993964261e-05,4.76030194288448e-09,0.99998466848,3
"Pentax_OptioA40_1_31265.JPG",89.961182,48.408691,1.027634,-398.103086849807,-13.5883505671877,-85.3892265534698,-0.662630075565059,1.25190916149076e-08,5.054364353433e-06,1.25190916149076e-08,0.999994920597463,3
"Pentax_OptioA40_1_31266.JPG",90.311928,46.34343,-3.001804,-458.049354850728,-11.9292383921127,-101.282421462311,0.403844221654047,4.30930425934162e-09,9.12372717007952e-06,4.30930425934162e-09,0.999990867654222,3
"Pentax_OptioA40_1_31267.JPG",89.156288,46.741119,-5.008771,-442.413407251567,-10.3798563652591,-98.9083672835161,-0.183202929853866,7.75048554348693e-09,7.72361318895964e-05,7.75048554348693e-09,0.999922748367139,3
"Pentax_OptioA40_1_31268.JPG",89.3731,46.395836,-0.695535,-425.975990843075,-12.5673246268569,-95.1407457583524,0.0749845212223312,5.98728818370456e-09,6.69978816719988e-06,5.98728818370456e-09,0.999993288237256,3
"Pentax_OptioA40_1_31269.JPG",92.064209,50.99902,-0.817627,-410.952836483854,-13.4262539073232,-81.1459220359449,0.466699930814444,4.04680613397028e-09,1.92062604597417e-06,4.04680613397028e-09,0.999998071280342,3
"Pentax_OptioA40_1_31270.JPG",90.642387,52.769016,0.297406,-353.631372912272,-12.9833922443642,-67.8759303945904,-0.649535488789101,1.23561776384831e-08,9.12471682373032e-06,1.23561776384831e-08,0.999990850570821,3
"Pentax_OptioA40_1_31272.JPG",92.943169,48.40284,-1.466993,-471.745170199952,-13.9848243899171,-97.685746939141,-0.0135385724305839,6.54150066595197e-09,1.77872093182704e-06,6.54150066595197e-09,0.999998208196067,3
"Pentax_OptioA40_1_31273.JPG",91.716164,47.588955,-0.016548,-451.499377770155,-14.1124743263428,-96.3370581139434,-0.580458098910142,1.15315312110042e-08,2.76119546628654e-06,1.15315312110042e-08,0.999997215741471,3
"Pentax_OptioA40_1_31274.JPG",91.232185,50.335026,1.39511,-394.710055268709,-14.2846303784346,-80.381507293316,-1.46800373268312,2.80118552487937e-08,5.65101192207733e-06,2.80118552487937e-08,0.999994292964367,3
"Pentax_OptioA40_1_31275.JPG",89.083824,50.326488,1.824846,-350.011907492072,-13.3516302778466,-72.9896713347691,-1.47816975143325,2.82978271494266e-08,1.44685939734889e-05,2.82978271494266e-08,0.999985474810372,3
"Pentax_OptioA40_1_31281.JPG",84.990822,51.156063,-5.443657,-303.439620612007,-7.69789132169039,-64.8645276218136,-0.506093074042775,1.06884661077174e-08,0.00155642790349903,1.06884661077174e-08,0.998443550719569,3
"Pentax_OptioA40_1_31282.JPG",86.471519,51.427704,-6.498776,-334.326315086067,-7.900716035328,-70.7135917998221,-1.38623970081315,2.57338020977725e-08,0.00305937418070055,2.57338020977725e-08,0.996940574351695,3
"Pentax_OptioA40_1_31283.JPG",85.037697,53.61462,-4.914386,-269.492775200076,-7.6279805486795,-53.727022076158,-1.41760462235962,2.65248912668386e-08,0.00414217933398713,2.65248912668386e-08,0.99585776761623,3
"Pentax_OptioA40_1_31284.JPG",84.400101,52.002903,-3.519829,-268.161459418651,-8.15984258843454,-55.5507054181446,0.304123554346684,4.75915210015675e-09,0.000436638547592079,4.75915210015675e-09,0.999563351934104,3
"Pentax_OptioA40_1_31285.JPG",84.602097,53.931316,-5.198229,-261.266493276942,-7.31256261257398,-52.0480243055235,-2.30692892467976,6.39293517820262e-08,0.0136854506524361,6.39293517820263e-08,0.98631442148886,3
"Pentax_OptioA40_1_31286.JPG",83.184288,55.844398,-4.41398,-213.815249999249,-6.91523242930736,-40.2538551541492,-5.13974846040546,8.15390427789471e-07,0.259706040969798,8.15390427937578e-07,0.740292328249346,3
"Pentax_OptioA40_1_31287.JPG",85.644783,53.208111,-1.302968,-260.968380094276,-9.57997933699717,-51.1690412075916,0.157337777081321,5.51333536416744e-09,0.000122254315443524,5.51333536416746e-09,0.999877734657886,3
"Pentax_OptioA40_1_31293.JPG",90.18235,49.543941,-7.016346,-436.09424255905,-9.82726289838552,-92.9406782349827,-2.02802250436405,4.89991683323403e-08,0.000848496596932995,4.89991683323403e-08,0.99915140540473,3
"Pentax_OptioA40_1_31294.JPG",87.892105,52.785591,-6.328116,-341.267588055934,-8.45377198006885,-68.9357341877939,-1.55042856136366,3.03555801392278e-08,0.00207577716791029,3.03555801392278e-08,0.997924162120929,3
"Pentax_OptioA40_1_31295.JPG",82.642128,52.779289,-2.508984,-225.627001387003,-7.92926379728477,-46.3749877788944,-1.53857721733047,2.99563047252789e-08,0.0034611374814332,2.99563047252908e-08,0.996538802605957,3
"Pentax_OptioA40_1_31296.JPG",82.630638,52.785233,-2.51102,-225.402404615445,-7.92395538988201,-46.326795202131,-1.55497979669938,3.04494041346483e-08,0.00353683501273733,3.04494041346611e-08,0.996463104088454,3
"Pentax_OptioA40_1_31297.JPG",85.600342,54.532261,-1.787377,-248.058238428577,-9.16377985454411,-46.7207857816072,-0.991908199521716,1.73910049799737e-08,0.000584683634309963,1.73910049799786e-08,0.99941528158368,3
"Pentax_OptioA40_1_31298.JPG",84.262001,51.887287,-1.615032,-256.13748876444,-9.03436872970654,-53.0093721380028,0.298813468658936,4.78570429336578e-09,0.000183123081559081,4.78570429336578e-09,0.999816867347032,3
"Pentax_OptioA40_2_31553.JPG",66.620178,62.900101,-22.507942,-320.041414314509,-3.43555538784994,-104.635799782518,-144.97092363234,9.67565143539677e-08,0.999999709730457,9.67565143539677e-08,9.67565143539677e-08,1
"Pentax_OptioA40_2_31554.JPG",66.716507,62.817547,-22.511105,-320.525209475608,-3.42261783965192,-104.751894269386,-144.338999597753,9.55127855131133e-08,0.999999713461644,9.55127855131133e-08,9.55127855131133e-08,1
"Pentax_OptioA40_2_31555.JPG",66.902161,62.615196,-22.619661,-324.096175039059,-3.42411898070994,-105.946324117399,-143.838594897096,9.56562712914042e-08,0.999999713031186,9.56562712914042e-08,9.56562712914042e-08,1
"Pentax_OptioA40_2_31556.JPG",67.045937,62.42062,-22.735344,-327.806841465498,-3.43626795534565,-107.21281016628,-143.608854495208,9.6825484444395e-08,0.999999709523547,9.6825484444395e-08,9.6825484444395e-08,1
"Pentax_OptioA40_2_31557.JPG",66.658882,62.903774,-22.356794,-316.482830077382,-3.3950979605783,-103.291931503196,-143.585684173088,9.29201246651679e-08,0.999999721239626,9.29201246651679e-08,9.29201246651679e-08,1
"Pentax_OptioA40_2_31558.JPG",66.718597,62.805588,-22.36536,-317.086697356616,-3.3917834740829,-103.469641543408,-143.093452494881,9.26126521191933e-08,0.999999722162044,9.26126521191933e-08,9.26126521191933e-08,1
"Pentax_OptioA40_2_31559.JPG",66.944695,62.615059,-22.577789,-323.166882587833,-3.40671124487687,-105.575931903946,-143.32269474471,9.40055224016485e-08,0.999999717983433,9.40055224016485e-08,9.40055224016485e-08,1
"Pentax_OptioA40_2_31560.JPG",67.118057,62.425549,-22.641342,-325.662255591887,-3.40139632906716,-106.37174698153,-142.558563545296,9.35072165511595e-08,0.99999971947835,9.35072165511595e-08,9.35072165511595e-08,1
"Pentax_OptioA40_2_31561.JPG",66.556847,62.981468,-22.531351,-320.259693481582,-3.44790603298262,-104.762202230623,-145.688572878406,9.79589292742722e-08,0.999999706123212,9.79589292742722e-08,9.79589292742722e-08,1
"Pentax_OptioA40_2_31562.JPG",66.684341,62.851372,-22.571051,-321.804685114608,-3.43976333681559,-105.250646648093,-145.074200926222,9.7164518498493e-08,0.999999708506444,9.7164518498493e-08,9.7164518498493e-08,1
"Pentax_OptioA40_2_31563.JPG",66.844803,62.641068,-22.736961,-326.736408430437,-3.4595799080338,-106.966300457158,-145.125807263654,9.91091900587178e-08,0.99999970267243,9.91091900587178e-08,9.91091900587178e-08,1
"Pentax_OptioA40_2_31564.JPG",67.012169,62.497459,-22.768902,-328.28917711875,-3.44472929288945,-107.425273013991,-144.267320246152,9.76482330994958e-08,0.999999707055301,9.76482330994958e-08,9.76482330994958e-08,1
"Pentax_OptioA40_2_31565.JPG",66.588493,62.973343,-22.478569,-319.068349505615,-3.43056278706428,-104.301193362729,-145.098845537776,9.62746517650948e-08,0.999999711176045,9.62746517650948e-08,9.62746517650948e-08,1
"Pentax_OptioA40_2_31566.JPG",66.601784,62.939629,-22.469604,-318.975821605195,-3.42825780831909,-104.254822971034,-144.859710731907,9.60529963779519e-08,0.999999711841011,9.60529963779519e-08,9.60529963779519e-08,1
"Pentax_OptioA40_2_31567.JPG",66.983047,62.548443,-22.842913,-329.85383843207,-3.46346254135728,-108.03383339814,-145.16536456118,9.94947425446786e-08,0.999999701515772,9.94947425446786e-08,9.94947425446786e-08,1
"Pentax_OptioA40_2_31568.JPG",67.19239,62.364044,-22.790583,-329.624854975372,-3.42548661347656,-107.792234516066,-143.315812629422,9.57871833916647e-08,0.99999971263845,9.57871833916647e-08,9.57871833916647e-08,1
"Pentax_OptioA40_2_31569.JPG",67.180901,62.346138,-22.720278,-327.966791103076,-3.41304128162356,-107.178454777626,-142.71704088057,9.46024679379893e-08,0.999999716192596,9.46024679379893e-08,9.46024679379893e-08,1
"Pentax_OptioA40_2_31570.JPG",67.027969,62.442364,-22.799522,-329.248779014435,-3.45260751529847,-107.764358908047,-144.285118827199,9.84205656038116e-08,0.999999704738303,9.84205656038116e-08,9.84205656038116e-08,1
"Pentax_OptioA40_2_31571.JPG",66.563728,62.988091,-22.421207,-317.616880675811,-3.42227508024262,-103.77618997972,-144.775808451986,9.54800532296431e-08,0.99999971355984,9.54800532296431e-08,9.54800532296431e-08,1
"Pentax_OptioA40_2_31572.JPG",66.43718,63.098389,-22.599684,-321.382551867343,-3.47955041015583,-105.25802352528,-147.127763273559,1.01108345172704e-07,0.999999696674964,1.01108345172704e-07,1.01108345172704e-07,1
"Pentax_OptioA40_2_31573.JPG",66.136322,62.885971,-22.79257,-326.281948293405,-3.60154942835399,-107.194859462579,-149.25447803031,1.14227449540052e-07,0.999999657317651,1.14227449540052e-07,1.14227449540052e-07,1
"Pentax_OptioA40_2_31574.JPG",66.687134,62.690632,-22.156075,-312.440629526123,-3.36256465133176,-101.741720969177,-141.13923582288,8.99457717113804e-08,0.999999730162685,8.99457717113804e-08,8.99457717113804e-08,1
"Pentax_OptioA40_2_31575.JPG",67.071129,62.504829,-22.990459,-333.752503500994,-3.48397830679911,-109.428285964964,-145.920058453533,1.01557034935889e-07,0.999999695328895,1.01557034935889e-07,1.01557034935889e-07,1
"Pentax_OptioA40_2_31576.JPG",67.166168,62.322212,-22.987034,-334.491137113954,-3.47855829423584,-109.615297709376,-144.937488465029,1.0100808375804e-07,0.999999696975749,1.0100808375804e-07,1.0100808375804e-07,1
"Pentax_OptioA40_2_31577.JPG",66.301132,63.155964,-22.514359,-318.989192718204,-3.48564516016315,-104.441764846962,-147.168729428452,1.01726456713736e-07,0.99999969482063,1.01726456713736e-07,1.01726456713736e-07,1
"Pentax_OptioA40_2_31578.JPG",66.446098,62.850334,-22.175512,-312.031221359393,-3.40463032852506,-101.738775742157,-142.78993083603,9.38101082371071e-08,0.999999718569675,9.38101082371071e-08,9.38101082371071e-08,1
"Pentax_OptioA40_2_31579.JPG",66.614975,62.103256,-23.013876,-334.978983197662,-3.60767111995747,-110.072173755126,-146.666651194223,1.14928859153548e-07,0.999999655213423,1.14928859153548e-07,1.14928859153548e-07,1
"Pentax_OptioA40_2_31580.JPG",67.417084,62.087734,-22.497082,-324.043751957535,-3.33996258051089,-105.523708922956,-139.13895428052,8.79356141598288e-08,0.999999736193158,8.79356141598288e-08,8.79356141598288e-08,1
"Pentax_OptioA40_2_31581.JPG",66.118141,63.406948,-22.913273,-327.705797437893,-3.59756289168769,-107.80843495897,-152.095614788078,1.13772984304442e-07,0.999999658681047,1.13772984304442e-07,1.13772984304442e-07,1
"Pentax_OptioA40_2_31582.JPG",65.882408,62.62162,-23.078625,-333.815830495543,-3.74289812735563,-110.072771575813,-151.850010656842,1.31570162139133e-07,0.999999605289514,1.31570162139133e-07,1.31570162139133e-07,1
"Pentax_OptioA40_2_31583.JPG",66.834404,62.966503,-23.767597,-351.056453182386,-3.68912327557208,-116.104560191945,-155.05166652105,1.24681868043153e-07,0.999999625954396,1.24681868043153e-07,1.24681868043153e-07,1
"Pentax_OptioA40_2_31584.JPG",66.62632,61.553165,-22.583635,-326.78933355266,-3.54872137566538,-106.909809232001,-141.354163176748,1.08349661398937e-07,0.999999674951016,1.08349661398937e-07,1.08349661398937e-07,1
"Pentax_OptioA40_2_31585.JPG",66.214432,62.974388,-21.245953,-289.767651268062,-3.26940723334929,-93.6136231443891,-136.781863473708,8.19451045370067e-08,0.999999754164686,8.19451045370067e-08,8.19451045370067e-08,1
"Pentax_OptioA40_2_31586.JPG",66.907745,62.490742,-21.241322,-292.250903790853,-3.16073251711701,-94.1036482579379,-132.375868946897,7.35065768916064e-08,0.999999779480269,7.35065768916064e-08,7.35065768916064e-08,1
"Pentax_OptioA40_2_31587.JPG",68.731339,63.295586,-20.861008,-285.745560381628,-2.74281658784084,-90.5331365927445,-125.201972329989,4.83980273128052e-08,0.999999854805918,4.83980273128052e-08,4.83980273128052e-08,1
"Pentax_OptioA40_2_31588.JPG",69.680504,61.684952,-21.172611,-301.731715489877,-2.79632768851639,-95.3252429819494,-119.068917034936,5.10584035376965e-08,0.999999846824789,5.10584035376965e-08,5.10584035376965e-08,1
"Pentax_OptioA40_2_31589.JPG",68.811012,61.444443,-20.344419,-281.062047420222,-2.78779532322915,-88.4496549593674,-115.194517330377,5.06246079588523e-08,0.999999848126176,5.06246079588523e-08,5.06246079588523e-08,1
"Pentax_OptioA40_2_31590.JPG",66.574989,62.371021,-21.635948,-301.186594808744,-3.30632725540592,-97.5734139940892,-136.405180291332,8.50270614601711e-08,0.999999744918816,8.50270614601711e-08,8.50270614601711e-08,1
"Pentax_OptioA40_2_31591.JPG",67.881645,63.042255,-21.577982,-300.329296327439,-3.00919282427046,-96.5528446033013,-133.029478126515,6.31703617959491e-08,0.999999810488915,6.31703617959491e-08,6.31703617959491e-08,1
