Camera,Feature1,Feature2,Feature3,log_lik1,log_lik2,log_lik3,log_lik4,clus_prob1,clus_prob2,clus_prob3,clus_prob4,pr$cluster_labels
Pentax_OptioA40_1_31219.JPG,85.666443,51.437614,-3.892073,-298.7195363163,-8.5642630036,-62.1160440219,1.1508748835,0.000000002,0.0001249922,0.000000002,0.9998750037,3
Pentax_OptioA40_1_31220.JPG,82.748894,43.437557,-3.579692,-384.4157746621,-8.7730923779,-98.0433058261,-6.0783408767,2.47009660977307E-006,0.1227381111,2.47009660977307E-006,0.8772569487,3
Pentax_OptioA40_1_31221.JPG,82.737717,43.427479,-3.581338,-384.4690604273,-8.7704222872,-98.0867611231,-6.1074372532,0.000002533,0.1261996771,0.000002533,0.873795257,3
Pentax_OptioA40_1_31222.JPG,90.004036,50.904419,-1.284893,-370.8445632756,-11.9783150155,-74.4933428787,1.798782074,1.06806178970501E-009,2.15306985627645E-006,1.06806178970501E-009,0.9999978448,3
Pentax_OptioA40_1_31223.JPG,90.647507,50.039433,-1.763544,-398.5952640266,-12.2065308657,-81.2437155172,1.8719384422,0.000000001,0.000001593,0.000000001,0.999998405,3
Pentax_OptioA40_1_31224.JPG,93.421936,50.453289,-3.821025,-466.2068208101,-12.9057324033,-92.8073813233,-0.2850564397,8.58210644574235E-009,6.84876783053994E-006,8.58210644574235E-009,0.9999931341,3
Pentax_OptioA40_1_31225.JPG,93.479401,50.473167,-3.843739,-467.4145728891,-12.9315997562,-92.9863739049,-0.3542045028,9.19653835920818E-009,7.15192820144135E-006,9.19653835920818E-009,0.9999928297,3
Pentax_OptioA40_1_31226.JPG,91.091164,48.551414,-2.370807,-433.6491036962,-12.3632251704,-90.9773468871,1.5247444763,1.40478380655761E-009,1.92756046889205E-006,1.40478380655761E-009,0.9999980696,3
Pentax_OptioA40_1_31227.JPG,91.512367,48.143478,-2.703082,-451.0878084548,-12.5116817032,-95.1230768518,1.1236381237,2.09800986664197E-009,2.48189179835209E-006,2.09800986664197E-009,0.9999975139,3
Pentax_OptioA40_1_31228.JPG,90.310806,47.991043,-3.166878,-431.1867346336,-11.6151285877,-92.3172730762,1.5409469729,1.3822033298756E-009,4.00587989113074E-006,1.3822033298756E-009,0.9999959914,3
Pentax_OptioA40_1_31229.JPG,90.759705,49.337257,-3.406437,-421.053808491,-11.5787555751,-87.3640974709,1.7288095867,1.14547201458415E-009,3.44272012317029E-006,1.14547201458415E-009,0.999996555,3
Pentax_OptioA40_1_31230.JPG,89.770081,48.401924,-0.561518,-399.7789777444,-12.5682802176,-85.3096608217,1.1926207063,0.000000002,2.1890978327458E-006,0.000000002,0.999997807,3
Pentax_OptioA40_1_31231.JPG,88.157478,49.555294,-0.395626,-350.0227848038,-11.6632911822,-74.0102120274,1.527382975,1.40107945071149E-009,3.86971870662016E-006,1.40107945071149E-009,0.9999961275,3
Pentax_OptioA40_1_31232.JPG,87.947968,50.847679,-1.43832,-332.3145717806,-10.833570218,-68.0651823073,2.1258261067,7.70125985463005E-010,4.87565514976713E-006,7.70125985463005E-010,0.9999951228,3
Pentax_OptioA40_1_31233.JPG,87.149078,49.537006,-1.924028,-338.8628343643,-10.376549615,-72.2716128583,2.2534461869,6.77854143555742E-010,6.77741094352124E-006,6.77854143555742E-010,0.9999932212,3
Pentax_OptioA40_1_31234.JPG,88.380875,47.864258,-1.532396,-385.6911826905,-11.3983028354,-84.3341630277,1.7192092923,1.15652100579535E-009,4.16309700357101E-006,1.15652100579535E-009,0.9999958346,3
Pentax_OptioA40_1_31235.JPG,89.163643,49.047279,-4.241726,-399.0051676105,-10.3714252303,-84.8467533475,1.699547041,1.17947677215539E-009,1.18533805363299E-005,1.17947677215539E-009,0.9999881443,3
Pentax_OptioA40_1_31236.JPG,89.665268,48.509922,-4.78485,-421.4691370121,-10.4903297648,-90.4568288314,0.990831763,2.3959424838187E-009,2.13793794754955E-005,2.3959424838187E-009,0.9999786158,3
Pentax_OptioA40_1_31237.JPG,90.938019,47.442635,-1.635918,-444.385332422,-12.7948937566,-95.4899572418,0.8882509472,2.65481906299112E-009,2.36664428512368E-006,2.65481906299112E-009,0.999997628,3
Pentax_OptioA40_1_31238.JPG,91.806892,49.533394,-2.470758,-434.5879597642,-12.61260379,-88.7898079606,1.3479944586,1.67637473873442E-009,1.79289767077991E-006,1.67637473873442E-009,0.9999982037,3
Pentax_OptioA40_1_31239.JPG,91.312233,49.306309,-0.710387,-418.4120292892,-13.2461582411,-86.2687038896,0.936991893,2.52852590777746E-009,1.4363541647044E-006,2.52852590777746E-009,0.9999985586,3
Pentax_OptioA40_1_31240.JPG,90.282448,50.216354,0.051322,-380.5321652805,-12.9525678827,-77.748087298,0.7629235865,0.000000003,2.29175502083186E-006,0.000000003,0.9999977022,3
Pentax_OptioA40_1_31241.JPG,87.555206,47.803753,-2.917709,-379.0688735067,-10.3236732514,-83.7980135659,1.7966383823,1.07034406879571E-009,1.12826897743613E-005,1.07034406879571E-009,0.9999887152,3
Pentax_OptioA40_1_31242.JPG,87.588608,49.892826,-4.142443,-355.7474272665,-9.5100816905,-75.3910845152,1.8836836712,0.000000001,2.33302565031161E-005,0.000000001,0.9999766678,3
Pentax_OptioA40_1_31243.JPG,89.750679,51.908916,-3.001994,-362.0191677103,-10.8669900877,-71.3678775416,1.7655965701,1.10409554770368E-009,6.76030247804338E-006,1.10409554770368E-009,0.9999932375,3
Pentax_OptioA40_1_31244.JPG,90.628197,51.944832,-1.600919,-371.5195778413,-12.0382612844,-72.4696606192,1.3225959534,1.71949492845051E-009,3.26468750705272E-006,1.71949492845051E-009,0.9999967319,3
Pentax_OptioA40_1_31245.JPG,88.952423,51.961346,-1.552328,-337.3272157598,-11.143244929,-66.5849291737,1.7437903103,1.12843787990639E-009,5.24183975945584E-006,1.12843787990639E-009,0.9999947559,3
Pentax_OptioA40_1_31246.JPG,87.072929,50.964157,-2.78257,-322.1442112233,-9.7393030447,-66.4694330993,2.1891370427,7.22873607555289E-010,1.36685401282313E-005,7.22873607555289E-010,0.99998633,3
Pentax_OptioA40_1_31247.JPG,90.2649,50.971767,-4.238439,-393.3210006272,-10.7219398973,-79.4451676451,1.3989577758,1.59306648758709E-009,1.1276603011677E-005,1.59306648758709E-009,0.9999887202,3
Pentax_OptioA40_1_31248.JPG,88.821175,50.331425,-5.207655,-381.0621503336,-9.6333290775,-79.6029046566,0.9504040059,2.49471218345549E-009,5.24447248289147E-005,2.49471218345549E-009,0.9999475503,3
Pentax_OptioA40_1_31249.JPG,90.85836,50.32016,-4.947308,-420.1786936369,-10.8557870997,-86.0694411286,0.6625486066,3.3269654345838E-009,2.06002439819229E-005,3.3269654345838E-009,0.9999793931,3
Pentax_OptioA40_1_31250.JPG,88.316933,51.656189,-3.861698,-343.0551047869,-9.7620696688,-69.1483303652,1.7421104953,1.13031735015681E-009,2.08916752833941E-005,1.13031735015681E-009,0.9999791061,3
Pentax_OptioA40_1_31251.JPG,89.13382,51.563293,0.11296,-338.8784598779,-12.1913067054,-67.7135041909,0.6674361658,3.31079471100639E-009,5.39441079870843E-006,3.31079471100639E-009,0.999994599,3
Pentax_OptioA40_1_31252.JPG,87.643593,47.659237,-4.389729,-393.2583988208,-9.7374619186,-87.5184390339,1.0368777279,2.28807017750566E-009,0.000043344,2.28807017750566E-009,0.9999566515,3
Pentax_OptioA40_1_31253.JPG,86.223526,49.287464,-3.513165,-335.9259547625,-9.2436670029,-73.0521893914,1.8034289698,1.06307734171918E-009,3.29964825881934E-005,1.06307734171918E-009,0.9999670014,3
Pentax_OptioA40_1_31254.JPG,87.772949,52.612083,-2.703952,-313.2383789332,-9.9048614544,-61.5251949682,1.5470664021,1.3737461246828E-009,2.20124952534345E-005,1.3737461246828E-009,0.9999779848,3
Pentax_OptioA40_1_31255.JPG,86.546631,50.664001,-0.685529,-306.0398575145,-10.6045671015,-63.9756642611,1.4265913155,1.54964546003611E-009,1.23351461896987E-005,1.54964546003611E-009,0.9999876618,3
Pentax_OptioA40_1_31256.JPG,87.353905,50.666084,0.555819,-315.8504074408,-11.6747602917,-65.8431660127,0.3775561974,4.42407640264739E-009,1.20798097606141E-005,4.42407640264739E-009,0.9999879113,3
Pentax_OptioA40_1_31257.JPG,86.483971,48.576668,-0.63966,-335.5779982681,-10.8784147927,-73.9446410832,1.1885883368,0.000000002,1.1901303067085E-005,0.000000002,0.9999880948,3
Pentax_OptioA40_1_31258.JPG,85.891792,48.077854,-2.930275,-345.2980868239,-9.5333753277,-77.3688005457,1.4375139698,1.53277564674742E-009,3.56096210082772E-005,1.53277564674742E-009,0.9999643873,3
Pentax_OptioA40_1_31259.JPG,87.286812,48.753757,-5.499767,-378.1891654812,-8.9772911789,-83.1633383613,0.3578559665,4.51132573348855E-009,0.0001827634,4.51132573348855E-009,0.9998172276,3
Pentax_OptioA40_1_31260.JPG,88.231506,46.150246,-3.113874,-421.1747099228,-10.8015385119,-95.5934753223,0.5529094743,3.71246497770094E-009,2.42684812943924E-005,3.71246497770094E-009,0.9999757241,3
Pentax_OptioA40_1_31261.JPG,87.166176,46.667408,-1.315365,-382.297445211,-11.0967263567,-86.9697212741,0.6695650484,3.30371862197507E-009,1.60770974911844E-005,3.30371862197507E-009,0.9999839163,3
Pentax_OptioA40_1_31262.JPG,87.908958,48.20359,0.83223,-362.0067241618,-12.432126224,-79.680879891,-0.2466896651,8.25904436377517E-009,1.05785841803766E-005,8.25904436377517E-009,0.9999894049,3
Pentax_OptioA40_1_31263.JPG,87.660675,52.763424,-0.493044,-298.1336942073,-10.9660028454,-58.2875413133,0.5896075031,3.57871022712107E-009,1.98469004781475E-005,3.57871022712107E-009,0.9999801459,3
Pentax_OptioA40_1_31264.JPG,89.924881,53.631767,-1.471879,-336.2354412802,-11.5102000646,-63.2032882323,0.3043033887,4.76030194288448E-009,0.000015322,4.76030194288448E-009,0.9999846685,3
Pentax_OptioA40_1_31265.JPG,89.961182,48.408691,1.027634,-398.1030868498,-13.5883505672,-85.3892265535,-0.6626300756,1.25190916149076E-008,5.054364353433E-006,1.25190916149076E-008,0.9999949206,3
Pentax_OptioA40_1_31266.JPG,90.311928,46.34343,-3.001804,-458.0493548507,-11.9292383921,-101.2824214623,0.4038442217,4.30930425934162E-009,9.12372717007952E-006,4.30930425934162E-009,0.9999908677,3
Pentax_OptioA40_1_31267.JPG,89.156288,46.741119,-5.008771,-442.4134072516,-10.3798563653,-98.9083672835,-0.1832029299,7.75048554348693E-009,7.72361318895964E-005,7.75048554348693E-009,0.9999227484,3
Pentax_OptioA40_1_31268.JPG,89.3731,46.395836,-0.695535,-425.9759908431,-12.5673246269,-95.1407457584,0.0749845212,0.000000006,6.69978816719988E-006,0.000000006,0.9999932882,3
Pentax_OptioA40_1_31269.JPG,92.064209,50.99902,-0.817627,-410.9528364839,-13.4262539073,-81.1459220359,0.4666999308,0.000000004,1.92062604597417E-006,0.000000004,0.9999980713,3
Pentax_OptioA40_1_31270.JPG,90.642387,52.769016,0.297406,-353.6313729123,-12.9833922444,-67.8759303946,-0.6495354888,1.23561776384831E-008,9.12471682373032E-006,1.23561776384831E-008,0.9999908506,3
Pentax_OptioA40_1_31272.JPG,92.943169,48.40284,-1.466993,-471.7451702,-13.9848243899,-97.6857469391,-0.0135385724,6.54150066595197E-009,1.77872093182704E-006,6.54150066595197E-009,0.9999982082,3
Pentax_OptioA40_1_31273.JPG,91.716164,47.588955,-0.016548,-451.4993777702,-14.1124743263,-96.3370581139,-0.5804580989,1.15315312110042E-008,2.76119546628654E-006,1.15315312110042E-008,0.9999972157,3
Pentax_OptioA40_1_31274.JPG,91.232185,50.335026,1.39511,-394.7100552687,-14.2846303784,-80.3815072933,-1.4680037327,0.000000028,0.000005651,0.000000028,0.999994293,3
Pentax_OptioA40_1_31275.JPG,89.083824,50.326488,1.824846,-350.0119074921,-13.3516302778,-72.9896713348,-1.4781697514,2.82978271494266E-008,1.44685939734889E-005,2.82978271494266E-008,0.9999854748,3
Pentax_OptioA40_1_31281.JPG,84.990822,51.156063,-5.443657,-303.439620612,-7.6978913217,-64.8645276218,-0.506093074,1.06884661077174E-008,0.0015564279,1.06884661077174E-008,0.9984435507,3
Pentax_OptioA40_1_31282.JPG,86.471519,51.427704,-6.498776,-334.3263150861,-7.9007160353,-70.7135917998,-1.3862397008,2.57338020977725E-008,0.0030593742,2.57338020977725E-008,0.9969405744,3
Pentax_OptioA40_1_31283.JPG,85.037697,53.61462,-4.914386,-269.4927752001,-7.6279805487,-53.7270220762,-1.4176046224,2.65248912668386E-008,0.0041421793,2.65248912668386E-008,0.9958577676,3
Pentax_OptioA40_1_31284.JPG,84.400101,52.002903,-3.519829,-268.1614594187,-8.1598425884,-55.5507054181,0.3041235543,4.75915210015675E-009,0.0004366385,4.75915210015675E-009,0.9995633519,3
Pentax_OptioA40_1_31285.JPG,84.602097,53.931316,-5.198229,-261.2664932769,-7.3125626126,-52.0480243055,-2.3069289247,6.39293517820262E-008,0.0136854507,6.39293517820263E-008,0.9863144215,3
Pentax_OptioA40_1_31286.JPG,83.184288,55.844398,-4.41398,-213.8152499992,-6.9152324293,-40.2538551541,-5.1397484604,8.15390427789471E-007,0.259706041,8.15390427937578E-007,0.7402923282,3
Pentax_OptioA40_1_31287.JPG,85.644783,53.208111,-1.302968,-260.9683800943,-9.579979337,-51.1690412076,0.1573377771,5.51333536416744E-009,0.0001222543,5.51333536416746E-009,0.9998777347,3
Pentax_OptioA40_1_31293.JPG,90.18235,49.543941,-7.016346,-436.0942425591,-9.8272628984,-92.940678235,-2.0280225044,0.000000049,0.0008484966,0.000000049,0.9991514054,3
Pentax_OptioA40_1_31294.JPG,87.892105,52.785591,-6.328116,-341.2675880559,-8.4537719801,-68.9357341878,-1.5504285614,3.03555801392278E-008,0.0020757772,3.03555801392278E-008,0.9979241621,3
Pentax_OptioA40_1_31295.JPG,82.642128,52.779289,-2.508984,-225.627001387,-7.9292637973,-46.3749877789,-1.5385772173,0.00000003,0.0034611375,0.00000003,0.9965388026,3
Pentax_OptioA40_1_31296.JPG,82.630638,52.785233,-2.51102,-225.4024046154,-7.9239553899,-46.3267952021,-1.5549797967,3.04494041346483E-008,0.003536835,3.04494041346611E-008,0.9964631041,3
Pentax_OptioA40_1_31297.JPG,85.600342,54.532261,-1.787377,-248.0582384286,-9.1637798545,-46.7207857816,-0.9919081995,1.73910049799737E-008,0.0005846836,1.73910049799786E-008,0.9994152816,3
Pentax_OptioA40_1_31298.JPG,84.262001,51.887287,-1.615032,-256.1374887644,-9.0343687297,-53.009372138,0.2988134687,4.78570429336578E-009,0.0001831231,4.78570429336578E-009,0.9998168673,3
Pentax_OptioA40_2_31553.JPG,66.620178,62.900101,-22.507942,-320.0414143145,-3.4355553878,-104.6357997825,-144.9709236323,9.67565143539677E-008,0.9999997097,9.67565143539677E-008,9.67565143539677E-008,1
Pentax_OptioA40_2_31554.JPG,66.716507,62.817547,-22.511105,-320.5252094756,-3.4226178397,-104.7518942694,-144.3389995978,9.55127855131133E-008,0.9999997135,9.55127855131133E-008,9.55127855131133E-008,1
Pentax_OptioA40_2_31555.JPG,66.902161,62.615196,-22.619661,-324.0961750391,-3.4241189807,-105.9463241174,-143.8385948971,9.56562712914042E-008,0.999999713,9.56562712914042E-008,9.56562712914042E-008,1
Pentax_OptioA40_2_31556.JPG,67.045937,62.42062,-22.735344,-327.8068414655,-3.4362679553,-107.2128101663,-143.6088544952,9.6825484444395E-008,0.9999997095,9.6825484444395E-008,9.6825484444395E-008,1
Pentax_OptioA40_2_31557.JPG,66.658882,62.903774,-22.356794,-316.4828300774,-3.3950979606,-103.2919315032,-143.5856841731,9.29201246651679E-008,0.9999997212,9.29201246651679E-008,9.29201246651679E-008,1
Pentax_OptioA40_2_31558.JPG,66.718597,62.805588,-22.36536,-317.0866973566,-3.3917834741,-103.4696415434,-143.0934524949,9.26126521191933E-008,0.9999997222,9.26126521191933E-008,9.26126521191933E-008,1
Pentax_OptioA40_2_31559.JPG,66.944695,62.615059,-22.577789,-323.1668825878,-3.4067112449,-105.5759319039,-143.3226947447,0.000000094,0.999999718,0.000000094,0.000000094,1
Pentax_OptioA40_2_31560.JPG,67.118057,62.425549,-22.641342,-325.6622555919,-3.4013963291,-106.3717469815,-142.5585635453,9.35072165511595E-008,0.9999997195,9.35072165511595E-008,9.35072165511595E-008,1
Pentax_OptioA40_2_31561.JPG,66.556847,62.981468,-22.531351,-320.2596934816,-3.447906033,-104.7622022306,-145.6885728784,0.000000098,0.9999997061,0.000000098,0.000000098,1
Pentax_OptioA40_2_31562.JPG,66.684341,62.851372,-22.571051,-321.8046851146,-3.4397633368,-105.2506466481,-145.0742009262,9.7164518498493E-008,0.9999997085,9.7164518498493E-008,9.7164518498493E-008,1
Pentax_OptioA40_2_31563.JPG,66.844803,62.641068,-22.736961,-326.7364084304,-3.459579908,-106.9663004572,-145.1258072637,9.91091900587178E-008,0.9999997027,9.91091900587178E-008,9.91091900587178E-008,1
Pentax_OptioA40_2_31564.JPG,67.012169,62.497459,-22.768902,-328.2891771188,-3.4447292929,-107.425273014,-144.2673202462,9.76482330994958E-008,0.9999997071,9.76482330994958E-008,9.76482330994958E-008,1
Pentax_OptioA40_2_31565.JPG,66.588493,62.973343,-22.478569,-319.0683495056,-3.4305627871,-104.3011933627,-145.0988455378,9.62746517650948E-008,0.9999997112,9.62746517650948E-008,9.62746517650948E-008,1
Pentax_OptioA40_2_31566.JPG,66.601784,62.939629,-22.469604,-318.9758216052,-3.4282578083,-104.254822971,-144.8597107319,9.60529963779519E-008,0.9999997118,9.60529963779519E-008,9.60529963779519E-008,1
Pentax_OptioA40_2_31567.JPG,66.983047,62.548443,-22.842913,-329.8538384321,-3.4634625414,-108.0338333981,-145.1653645612,9.94947425446786E-008,0.9999997015,9.94947425446786E-008,9.94947425446786E-008,1
Pentax_OptioA40_2_31568.JPG,67.19239,62.364044,-22.790583,-329.6248549754,-3.4254866135,-107.7922345161,-143.3158126294,9.57871833916647E-008,0.9999997126,9.57871833916647E-008,9.57871833916647E-008,1
Pentax_OptioA40_2_31569.JPG,67.180901,62.346138,-22.720278,-327.9667911031,-3.4130412816,-107.1784547776,-142.7170408806,9.46024679379893E-008,0.9999997162,9.46024679379893E-008,9.46024679379893E-008,1
Pentax_OptioA40_2_31570.JPG,67.027969,62.442364,-22.799522,-329.2487790144,-3.4526075153,-107.764358908,-144.2851188272,9.84205656038116E-008,0.9999997047,9.84205656038116E-008,9.84205656038116E-008,1
Pentax_OptioA40_2_31571.JPG,66.563728,62.988091,-22.421207,-317.6168806758,-3.4222750802,-103.7761899797,-144.775808452,9.54800532296431E-008,0.9999997136,9.54800532296431E-008,9.54800532296431E-008,1
Pentax_OptioA40_2_31572.JPG,66.43718,63.098389,-22.599684,-321.3825518673,-3.4795504102,-105.2580235253,-147.1277632736,1.01108345172704E-007,0.9999996967,1.01108345172704E-007,1.01108345172704E-007,1
Pentax_OptioA40_2_31573.JPG,66.136322,62.885971,-22.79257,-326.2819482934,-3.6015494284,-107.1948594626,-149.2544780303,1.14227449540052E-007,0.9999996573,1.14227449540052E-007,1.14227449540052E-007,1
Pentax_OptioA40_2_31574.JPG,66.687134,62.690632,-22.156075,-312.4406295261,-3.3625646513,-101.7417209692,-141.1392358229,8.99457717113804E-008,0.9999997302,8.99457717113804E-008,8.99457717113804E-008,1
Pentax_OptioA40_2_31575.JPG,67.071129,62.504829,-22.990459,-333.752503501,-3.4839783068,-109.428285965,-145.9200584535,1.01557034935889E-007,0.9999996953,1.01557034935889E-007,1.01557034935889E-007,1
Pentax_OptioA40_2_31576.JPG,67.166168,62.322212,-22.987034,-334.491137114,-3.4785582942,-109.6152977094,-144.937488465,0.000000101,0.999999697,0.000000101,0.000000101,1
Pentax_OptioA40_2_31577.JPG,66.301132,63.155964,-22.514359,-318.9891927182,-3.4856451602,-104.441764847,-147.1687294285,1.01726456713736E-007,0.9999996948,1.01726456713736E-007,1.01726456713736E-007,1
Pentax_OptioA40_2_31578.JPG,66.446098,62.850334,-22.175512,-312.0312213594,-3.4046303285,-101.7387757422,-142.789930836,9.38101082371071E-008,0.9999997186,9.38101082371071E-008,9.38101082371071E-008,1
Pentax_OptioA40_2_31579.JPG,66.614975,62.103256,-23.013876,-334.9789831977,-3.60767112,-110.0721737551,-146.6666511942,1.14928859153548E-007,0.9999996552,1.14928859153548E-007,1.14928859153548E-007,1
Pentax_OptioA40_2_31580.JPG,67.417084,62.087734,-22.497082,-324.0437519575,-3.3399625805,-105.523708923,-139.1389542805,8.79356141598288E-008,0.9999997362,8.79356141598288E-008,8.79356141598288E-008,1
Pentax_OptioA40_2_31581.JPG,66.118141,63.406948,-22.913273,-327.7057974379,-3.5975628917,-107.808434959,-152.0956147881,1.13772984304442E-007,0.9999996587,1.13772984304442E-007,1.13772984304442E-007,1
Pentax_OptioA40_2_31582.JPG,65.882408,62.62162,-23.078625,-333.8158304955,-3.7428981274,-110.0727715758,-151.8500106568,1.31570162139133E-007,0.9999996053,1.31570162139133E-007,1.31570162139133E-007,1
Pentax_OptioA40_2_31583.JPG,66.834404,62.966503,-23.767597,-351.0564531824,-3.6891232756,-116.1045601919,-155.0516665211,1.24681868043153E-007,0.999999626,1.24681868043153E-007,1.24681868043153E-007,1
Pentax_OptioA40_2_31584.JPG,66.62632,61.553165,-22.583635,-326.7893335527,-3.5487213757,-106.909809232,-141.3541631767,1.08349661398937E-007,0.999999675,1.08349661398937E-007,1.08349661398937E-007,1
Pentax_OptioA40_2_31585.JPG,66.214432,62.974388,-21.245953,-289.7676512681,-3.2694072333,-93.6136231444,-136.7818634737,8.19451045370067E-008,0.9999997542,8.19451045370067E-008,8.19451045370067E-008,1
Pentax_OptioA40_2_31586.JPG,66.907745,62.490742,-21.241322,-292.2509037909,-3.1607325171,-94.1036482579,-132.3758689469,7.35065768916064E-008,0.9999997795,7.35065768916064E-008,7.35065768916064E-008,1
Pentax_OptioA40_2_31587.JPG,68.731339,63.295586,-20.861008,-285.7455603816,-2.7428165878,-90.5331365927,-125.20197233,4.83980273128052E-008,0.9999998548,4.83980273128052E-008,4.83980273128052E-008,1
Pentax_OptioA40_2_31588.JPG,69.680504,61.684952,-21.172611,-301.7317154899,-2.7963276885,-95.3252429819,-119.0689170349,5.10584035376965E-008,0.9999998468,5.10584035376965E-008,5.10584035376965E-008,1
Pentax_OptioA40_2_31589.JPG,68.811012,61.444443,-20.344419,-281.0620474202,-2.7877953232,-88.4496549594,-115.1945173304,5.06246079588523E-008,0.9999998481,5.06246079588523E-008,5.06246079588523E-008,1
Pentax_OptioA40_2_31590.JPG,66.574989,62.371021,-21.635948,-301.1865948087,-3.3063272554,-97.5734139941,-136.4051802913,0.000000085,0.9999997449,0.000000085,0.000000085,1
Pentax_OptioA40_2_31591.JPG,67.881645,63.042255,-21.577982,-300.3292963274,-3.0091928243,-96.5528446033,-133.0294781265,6.31703617959491E-008,0.9999998105,6.31703617959491E-008,6.31703617959491E-008,1
Pentax_OptioA40_2_31592.JPG,67.316971,62.430199,-21.116985,-290.4254221716,-3.0674348166,-93.1748168262,-129.6182603764,0.000000067,0.9999997991,0.000000067,0.000000067,1
Pentax_OptioA40_2_31593.JPG,68.269402,62.226395,-21.049259,-291.9835097558,-2.9139505646,-93.0523387823,-124.8357576325,5.74315035735427E-008,0.9999998277,5.74315035735427E-008,5.74315035735427E-008,1
Pentax_OptioA40_2_31654.JPG,65.959778,63.369061,-22.258682,-311.9204241996,-3.4914475244,-101.995902862,-147.1987455423,1.02318426181847E-007,0.999999693,1.02318426181847E-007,1.02318426181847E-007,1
Pentax_OptioA40_2_31655.JPG,66.380135,63.252064,-23.382498,-339.9500595976,-3.6639874446,-112.2334914174,-154.4905524049,1.21586946859843E-007,0.9999996352,1.21586946859843E-007,1.21586946859843E-007,1
Pentax_OptioA40_2_31656.JPG,67.584923,62.933498,-23.40296,-343.5859838159,-3.4608240399,-112.8407877289,-148.8387286244,9.92325716493767E-008,0.9999997023,9.92325716493767E-008,9.92325716493767E-008,1
Pentax_OptioA40_2_31657.JPG,67.800941,61.849426,-22.493176,-325.7722849782,-3.2912135355,-105.8635054744,-136.9041142077,8.3751649086993E-008,0.9999997487,8.3751649086993E-008,8.3751649086993E-008,1
Pentax_OptioA40_2_31658.JPG,66.980614,61.561077,-23.408709,-347.4671374065,-3.6713910253,-114.4269536936,-146.9377010586,1.22490465706988E-007,0.9999996325,1.22490465706988E-007,1.22490465706988E-007,1
Pentax_OptioA40_2_31659.JPG,67.954323,62.932381,-22.807608,-329.9282564901,-3.258257243,-107.4839967161,-142.3719322075,0.000000081,0.9999997569,0.000000081,0.000000081,1
Pentax_OptioA40_2_31660.JPG,67.314621,63.715473,-22.827848,-326.8059350976,-3.3186812656,-106.8638202554,-147.6632202419,8.60840015603179E-008,0.9999997417,8.60840015603179E-008,8.60840015603179E-008,1
Pentax_OptioA40_2_31661.JPG,66.919388,64.071434,-22.32173,-313.115378693,-3.258438471,-102.0463318599,-146.2924648836,8.1051180037675E-008,0.9999997568,8.1051180037675E-008,8.1051180037675E-008,1
Pentax_OptioA40_2_31662.JPG,68.449059,62.368603,-22.058109,-315.2798541616,-3.0625755677,-101.5654002081,-132.5435910203,6.66342001701896E-008,0.9999998001,6.66342001701896E-008,6.66342001701896E-008,1
Pentax_OptioA40_2_31663.JPG,67.24575,61.901211,-21.607487,-303.4738065517,-3.2057199005,-97.9596096789,-132.0614646753,7.68889561880126E-008,0.9999997693,7.68889561880126E-008,7.68889561880126E-008,1
Pentax_OptioA40_2_31664.JPG,67.614159,63.180031,-21.792528,-304.2546791243,-3.0845799161,-98.212979929,-136.2077780919,6.81166927481185E-008,0.9999997956,6.81166927481185E-008,6.81166927481185E-008,1
Pentax_OptioA40_2_31665.JPG,66.99762,63.445568,-21.374466,-292.5899280688,-3.1007461526,-94.3125770826,-136.2231185815,6.92268322209229E-008,0.9999997923,6.92268322209229E-008,6.92268322209229E-008,1
Pentax_OptioA40_2_31666.JPG,66.769096,63.770229,-21.18186,-287.0011221971,-3.0901432299,-92.4124737665,-136.770357018,6.84967032641385E-008,0.9999997945,6.84967032641385E-008,6.84967032641385E-008,1
Pentax_OptioA40_2_31667.JPG,66.530106,64.674805,-22.539036,-316.6046625202,-3.3448591938,-103.6148550901,-151.8544750033,8.83672566363161E-008,0.9999997349,8.83672566363161E-008,8.83672566363161E-008,1
Pentax_OptioA40_2_31668.JPG,66.574844,64.617989,-22.798206,-322.9989235122,-3.3968282868,-105.9681420391,-153.6160448395,9.30810459169726E-008,0.9999997208,9.30810459169726E-008,9.30810459169726E-008,1
Pentax_OptioA40_2_31669.JPG,65.360161,62.266579,-22.623898,-323.6333219545,-3.7870336139,-106.4134401136,-149.098326459,1.3750712370966E-007,0.9999995875,1.3750712370966E-007,1.3750712370966E-007,1
Pentax_OptioA40_2_31670.JPG,65.894646,61.220196,-22.70327,-330.2140625602,-3.757597392,-108.4626012341,-144.3649846827,1.33518429703136E-007,0.9999995994,1.33518429703136E-007,1.33518429703136E-007,1
Pentax_OptioA40_2_31671.JPG,68.555969,64.368416,-23.983398,-357.2841399746,-3.3648817246,-117.4189146221,-155.2838808121,9.01544242163971E-008,0.9999997295,9.01544242163971E-008,9.01544242163971E-008,1
Pentax_OptioA40_2_31672.JPG,69.693169,62.414623,-21.403847,-304.2816366237,-2.7816847161,-96.3815681234,-123.067981429,5.03162041556109E-008,0.9999998491,5.03162041556109E-008,5.03162041556109E-008,1
Pentax_OptioA40_2_31673.JPG,69.832756,64.374649,-19.160246,-250.5045132515,-2.3236226389,-76.6914772489,-112.8648604558,3.18254146133107E-008,0.9999999045,3.18254146133107E-008,3.18254146133107E-008,1
